timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
4,1,a2,fair,0,1,4,53.75,-31.25,33.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,56.25,136
5,0,a1,max,0,1,4,-50.0,-36.25,-70.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,210.0,136
5,1,a2,fair,0,1,4,56.25,-33.75,36.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,63.75,136
6,0,a1,max,0,1,4,-50.0,-33.75,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,136
6,1,a2,fair,0,1,4,58.75,-31.25,38.75,5.0,5.0,15.0,7.5,0.5,2.5,7.5,71.25,136
7,0,a1,max,0,1,4,-50.0,-31.25,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,136
7,1,a2,fair,0,1,4,58.75,-31.25,38.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,71.25,136
8,0,a1,max,0,1,4,-50.0,-31.25,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210.0,136
8,1,a2,fair,0,1,4,65.0,-25.0,45.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,136
9,0,a1,max,0,1,4,-50.0,-25.0,-70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210.0,136
9,1,a2,fair,0,1,4,83.75,-6.25,63.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,86.25,136
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,137
0,1,a2,fair,0,1,4,18.75,-11.25,-1.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,11.25,137
1,0,a1,max,0,1,4,5.0,-16.25,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,137
1,1,a2,fair,0,1,4,16.25,-18.75,-3.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,33.75,137
2,0,a1,max,0,1,4,5.0,-18.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,137
2,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,45.0,137
3,0,a1,max,0,1,4,5.0,-20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,137
3,1,a2,fair,0,1,4,15.0,-20.0,-5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.0,137
4,0,a1,max,0,1,4,5.0,-20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,137
4,1,a2,fair,0,1,4,17.5,-17.5,-2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,52.5,137
5,0,a1,max,0,1,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,137
5,1,a2,fair,0,1,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,52.5,137
6,0,a1,max,0,1,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,137
6,1,a2,fair,0,1,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,52.5,137
7,0,a1,max,0,1,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,137
7,1,a2,fair,0,1,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,52.5,137
8,0,a1,max,0,1,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,137
8,1,a2,fair,0,1,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,52.5,137
9,0,a1,max,0,1,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,137
9,1,a2,fair,0,1,4,17.5,-17.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,52.5,137
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,138
0,1,a2,fair,0,1,4,16.25,-8.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,138
1,0,a1,max,0,1,4,10.0,-13.75,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,138
1,1,a2,fair,0,1,4,1.25,-28.75,-18.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,78.75,138
2,0,a1,max,0,1,4,10.0,-28.75,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,138
2,1,a2,fair,0,1,4,8.75,-21.25,-11.25,15.0,15.0,45.0,22.5,0.5,7.5,22.5,101.25,138
3,0,a1,max,0,1,4,10.0,-21.25,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,138
3,1,a2,fair,0,1,4,27.5,-2.5,7.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,112.5,138
4,0,a1,max,0,1,4,10.0,-2.5,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,138
4,1,a2,fair,0,1,4,52.5,22.5,32.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,127.5,138
5,0,a1,max,0,1,4,10.0,22.5,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,138
5,1,a2,fair,0,1,4,71.25,41.25,51.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,138.75,138
6,0,a1,max,0,1,4,10.0,41.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,138
6,1,a2,fair,0,1,4,96.25,66.25,76.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,153.75,138
7,0,a1,max,0,1,4,10.0,66.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,138
7,1,a2,fair,0,1,4,121.25,91.25,101.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,168.75,138
8,0,a1,max,0,1,4,10.0,91.25,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,138
8,1,a2,fair,0,1,4,146.25,116.25,126.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,183.75,138
9,0,a1,max,0,1,4,10.0,116.25,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,138
9,1,a2,fair,0,1,4,171.25,141.25,151.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,198.75,138
0,0,a1,max,0,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,139
0,1,a2,fair,0,1,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,139
1,0,a1,max,0,1,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
1,1,a2,fair,0,1,4,30.0,10.0,10.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,30.0,139
2,0,a1,max,0,1,4,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
2,1,a2,fair,0,1,4,35.0,15.0,15.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,45.0,139
3,0,a1,max,0,1,4,15.0,10.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,139
3,1,a2,fair,0,1,4,42.5,17.5,22.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,67.5,139
4,0,a1,max,0,1,4,10.0,12.5,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,139
4,1,a2,fair,0,1,4,45.0,15.0,25.0,5.0,5.0,15.0,7.5,0.5,2.5,7.5,75.0,139
5,0,a1,max,0,1,4,5.0,10.0,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,139
5,1,a2,fair,0,1,4,45.0,10.0,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,75.0,139
6,0,a1,max,0,1,4,0.0,5.0,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,139
6,1,a2,fair,0,1,4,57.5,17.5,37.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,139
7,0,a1,max,0,1,4,-20.0,-2.5,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,139
7,1,a2,fair,0,1,4,57.5,-2.5,37.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,139
8,0,a1,max,0,1,4,-40.0,-22.5,-60.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,180.0,139
8,1,a2,fair,0,1,4,57.5,-22.5,37.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,139
9,0,a1,max,0,1,4,-60.0,-42.5,-80.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,240.0,139
9,1,a2,fair,0,1,4,57.5,-42.5,37.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,139
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,140
0,1,a2,fair,0,1,4,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
1,0,a1,max,0,1,4,-15.0,-35.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,140
1,1,a2,fair,0,1,4,15.0,-40.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,140
2,0,a1,max,0,1,4,-35.0,-60.0,-55.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,140
2,1,a2,fair,0,1,4,15.0,-60.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,140
3,0,a1,max,0,1,4,-55.0,-80.0,-75.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,225.0,140
3,1,a2,fair,0,1,4,25.0,-70.0,5.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,15.0,140
4,0,a1,max,0,1,4,-65.0,-80.0,-85.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,255.0,140
4,1,a2,fair,0,1,4,35.0,-70.0,15.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,15.0,140
5,0,a1,max,0,1,4,-70.0,-75.0,-90.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,270.0,140
5,1,a2,fair,0,1,4,47.5,-62.5,27.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,140
6,0,a1,max,0,1,4,-85.0,-77.5,-105.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,315.0,140
6,1,a2,fair,0,1,4,67.5,-57.5,47.5,10.0,10.0,30.0,30.0,1.0,20.0,0.0,22.5,140
7,0,a1,max,0,1,4,-90.0,-62.5,-110.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,330.0,140
7,1,a2,fair,0,1,4,80.0,-50.0,60.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,140
8,0,a1,max,0,1,4,-90.0,-50.0,-110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,330.0,140
8,1,a2,fair,0,1,4,86.25,-43.75,66.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,140
9,0,a1,max,0,1,4,-90.0,-43.75,-110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,330.0,140
9,1,a2,fair,0,1,4,98.75,-31.25,78.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,41.25,140
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,141
0,1,a2,fair,0,1,4,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,141
1,0,a1,max,0,1,4,5.0,-15.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,141
1,1,a2,fair,0,1,4,15.0,-20.0,-5.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,45.0,141
2,0,a1,max,0,1,4,-5.0,-30.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,141
2,1,a2,fair,0,1,4,15.0,-30.0,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,45.0,141
3,0,a1,max,0,1,4,-10.0,-35.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,141
3,1,a2,fair,0,1,4,15.0,-35.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,141
4,0,a1,max,0,1,4,-15.0,-40.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,141
4,1,a2,fair,0,1,4,15.0,-40.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,141
5,0,a1,max,0,1,4,-20.0,-45.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,141
5,1,a2,fair,0,1,4,45.0,-15.0,25.0,15.0,15.0,45.0,45.0,1.0,30.0,0.0,45.0,141
6,0,a1,max,0,1,4,-20.0,-15.0,-40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,141
6,1,a2,fair,0,1,4,51.25,-8.75,31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,48.75,141
7,0,a1,max,0,1,4,-30.0,-18.75,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,141
7,1,a2,fair,0,1,4,51.25,-18.75,31.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,141
8,0,a1,max,0,1,4,-45.0,-33.75,-65.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,195.0,141
8,1,a2,fair,0,1,4,51.25,-33.75,31.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,141
9,0,a1,max,0,1,4,-55.0,-43.75,-75.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,225.0,141
9,1,a2,fair,0,1,4,51.25,-43.75,31.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,141
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,142
0,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,142
1,0,a1,max,0,1,4,-15.0,-40.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,142
1,1,a2,fair,0,1,4,10.0,-45.0,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,142
2,0,a1,max,0,1,4,-35.0,-65.0,-55.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,142
2,1,a2,fair,0,1,4,-10.0,-85.0,-30.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,90.0,142
3,0,a1,max,0,1,4,-55.0,-105.0,-75.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,225.0,142
3,1,a2,fair,0,1,4,10.0,-85.0,-10.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,90.0,142
4,0,a1,max,0,1,4,-75.0,-105.0,-95.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,285.0,142
4,1,a2,fair,0,1,4,50.0,-65.0,30.0,20.0,20.0,60.0,60.0,1.0,40.0,0.0,90.0,142
5,0,a1,max,0,1,4,-95.0,-85.0,-115.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,345.0,142
5,1,a2,fair,0,1,4,80.0,-55.0,60.0,15.0,15.0,45.0,45.0,1.0,30.0,0.0,90.0,142
6,0,a1,max,0,1,4,-115.0,-75.0,-135.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,405.0,142
6,1,a2,fair,0,1,4,120.0,-35.0,100.0,20.0,20.0,60.0,60.0,1.0,40.0,0.0,90.0,142
7,0,a1,max,0,1,4,-135.0,-55.0,-155.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,465.0,142
7,1,a2,fair,0,1,4,145.0,-30.0,125.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,105.0,142
8,0,a1,max,0,1,4,-155.0,-50.0,-175.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,525.0,142
8,1,a2,fair,0,1,4,170.0,-25.0,150.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,120.0,142
9,0,a1,max,0,1,4,-170.0,-40.0,-190.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,570.0,142
9,1,a2,fair,0,1,4,195.0,-15.0,175.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,135.0,142
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,143
0,1,a2,fair,0,1,4,17.5,-7.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,143
1,0,a1,max,0,1,4,10.0,-12.5,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,143
1,1,a2,fair,0,1,4,7.5,-22.5,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,143
2,0,a1,max,0,1,4,5.0,-27.5,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,143
2,1,a2,fair,0,1,4,12.5,-22.5,-7.5,10.0,10.0,30.0,15.0,0.5,5.0,15.0,67.5,143
3,0,a1,max,0,1,4,0.0,-27.5,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,143
3,1,a2,fair,0,1,4,15.0,-25.0,-5.0,5.0,5.0,15.0,7.5,0.5,2.5,7.5,75.0,143
4,0,a1,max,0,1,4,-5.0,-30.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,143
4,1,a2,fair,0,1,4,40.0,-5.0,20.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,90.0,143
5,0,a1,max,0,1,4,-10.0,-10.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,143
5,1,a2,fair,0,1,4,65.0,15.0,45.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,105.0,143
6,0,a1,max,0,1,4,-15.0,10.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,143
6,1,a2,fair,0,1,4,90.0,35.0,70.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,120.0,143
7,0,a1,max,0,1,4,-20.0,30.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,143
7,1,a2,fair,0,1,4,115.0,55.0,95.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,135.0,143
8,0,a1,max,0,1,4,-20.0,55.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,143
8,1,a2,fair,0,1,4,140.0,80.0,120.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,150.0,143
9,0,a1,max,0,1,4,-30.0,70.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,143
9,1,a2,fair,0,1,4,146.25,76.25,126.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,153.75,143
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,144
0,1,a2,fair,0,1,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,144
1,0,a1,max,0,1,4,0.0,-25.0,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,144
1,1,a2,fair,0,1,4,15.0,-25.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,144
2,0,a1,max,0,1,4,-5.0,-30.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,144
2,1,a2,fair,0,1,4,25.0,-20.0,5.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,15.0,144
3,0,a1,max,0,1,4,-25.0,-40.0,-45.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,135.0,144
3,1,a2,fair,0,1,4,20.0,-45.0,0.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,144
4,0,a1,max,0,1,4,-40.0,-60.0,-60.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,180.0,144
4,1,a2,fair,0,1,4,20.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,144
5,0,a1,max,0,1,4,-45.0,-65.0,-65.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,195.0,144
5,1,a2,fair,0,1,4,40.0,-45.0,20.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,30.0,144
6,0,a1,max,0,1,4,-50.0,-50.0,-70.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,210.0,144
6,1,a2,fair,0,1,4,52.5,-37.5,32.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,37.5,144
7,0,a1,max,0,1,4,-55.0,-42.5,-75.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,225.0,144
7,1,a2,fair,0,1,4,77.5,-17.5,57.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,52.5,144
8,0,a1,max,0,1,4,-65.0,-27.5,-85.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,255.0,144
8,1,a2,fair,0,1,4,90.0,-15.0,70.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,60.0,144
9,0,a1,max,0,1,4,-75.0,-25.0,-95.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,285.0,144
9,1,a2,fair,0,1,4,96.25,-18.75,76.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,144
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,145
0,1,a2,fair,0,1,4,5.0,-30.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,145
1,0,a1,max,0,1,4,5.0,-30.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,145
1,1,a2,fair,0,1,4,1.25,-33.75,-18.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,78.75,145
2,0,a1,max,0,1,4,0.0,-38.75,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,145
2,1,a2,fair,0,1,4,0.0,-40.0,-20.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,90.0,145
3,0,a1,max,0,1,4,-10.0,-50.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,145
3,1,a2,fair,0,1,4,-15.0,-65.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,135.0,145
4,0,a1,max,0,1,4,-15.0,-70.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,145
4,1,a2,fair,0,1,4,-17.5,-72.5,-37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,157.5,145
5,0,a1,max,0,1,4,-20.0,-77.5,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,145
5,1,a2,fair,0,1,4,-11.25,-71.25,-31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,161.25,145
6,0,a1,max,0,1,4,-25.0,-76.25,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,145
6,1,a2,fair,0,1,4,1.25,-63.75,-18.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,168.75,145
7,0,a1,max,0,1,4,-35.0,-73.75,-55.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,165.0,145
7,1,a2,fair,0,1,4,13.75,-61.25,-6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,176.25,145
8,0,a1,max,0,1,4,-40.0,-66.25,-60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,180.0,145
8,1,a2,fair,0,1,4,20.0,-60.0,0.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,180.0,145
9,0,a1,max,0,1,4,-45.0,-65.0,-65.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,195.0,145
9,1,a2,fair,0,1,4,20.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,180.0,145
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,146
0,1,a2,fair,0,1,4,5.0,-30.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,146
1,0,a1,max,0,1,4,0.0,-35.0,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,146
1,1,a2,fair,0,1,4,5.0,-35.0,-15.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,45.0,146
2,0,a1,max,0,1,4,-1.25,-36.25,-21.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,71.25,146
2,1,a2,fair,0,1,4,5.0,-36.25,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,146
3,0,a1,max,0,1,4,-6.25,-41.25,-26.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,86.25,146
3,1,a2,fair,0,1,4,15.0,-31.25,-5.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,45.0,146
4,0,a1,max,0,1,4,-6.25,-31.25,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25,146
4,1,a2,fair,0,1,4,15.0,-31.25,-5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.0,146
5,0,a1,max,0,1,4,-16.25,-41.25,-36.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,116.25,146
5,1,a2,fair,0,1,4,45.0,-11.25,25.0,15.0,15.0,45.0,45.0,1.0,30.0,0.0,45.0,146
6,0,a1,max,0,1,4,-16.25,-11.25,-36.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.25,146
6,1,a2,fair,0,1,4,70.0,13.75,50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,60.0,146
7,0,a1,max,0,1,4,-16.25,13.75,-36.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.25,146
7,1,a2,fair,0,1,4,88.75,32.5,68.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,71.25,146
8,0,a1,max,0,1,4,-16.25,32.5,-36.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.25,146
8,1,a2,fair,0,1,4,107.5,51.25,87.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,82.5,146
9,0,a1,max,0,1,4,-16.25,51.25,-36.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,116.25,146
9,1,a2,fair,0,1,4,132.5,76.25,112.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,97.5,146
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,147
0,1,a2,fair,0,1,4,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,147
1,0,a1,max,0,1,4,0.0,-20.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,147
1,1,a2,fair,0,1,4,15.0,-25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,147
2,0,a1,max,0,1,4,-15.0,-40.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,147
2,1,a2,fair,0,1,4,15.0,-40.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,147
