iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high
128,DGP 1: No investor communication,0,Fulfilled,9.988125000000002,1.3501933211308301,7.341746090583575,12.634503909416429
128,DGP 2: Investor communication,1,Violated,11.273124999999983,1.689473474723315,7.961756989542285,14.584493010457681
129,DGP 1: No investor communication,0,Fulfilled,7.658125000000011,1.3126856056797247,5.085261212867751,10.23098878713227
129,DGP 2: Investor communication,1,Violated,8.296875000000002,1.7002224016873677,4.964439092692761,11.629310907307243
130,DGP 1: No investor communication,0,Fulfilled,7.9762499999999985,1.3399967618582302,5.349856346757868,10.60264365324213
130,DGP 2: Investor communication,1,Violated,7.978750000000007,1.7461245658420081,4.556345850949671,11.401154149050342
131,DGP 1: No investor communication,0,Fulfilled,6.846875000000001,1.3335194870226483,4.23317680543561,9.460573194564391
131,DGP 2: Investor communication,1,Violated,8.82125000000002,1.7516292354308074,5.388056698555638,12.254443301444404
132,DGP 1: No investor communication,0,Fulfilled,8.101249999999997,1.3158897130195144,5.522106162481748,10.680393837518245
132,DGP 2: Investor communication,1,Violated,6.641874999999995,1.7310059633973525,3.2491033117411847,10.034646688258807
133,DGP 1: No investor communication,0,Fulfilled,8.21437500000002,1.3705336755860056,5.528128995851449,10.90062100414859
133,DGP 2: Investor communication,1,Violated,5.164999999999985,1.7982601699580647,1.6404100668821782,8.68958993311779
134,DGP 1: No investor communication,0,Fulfilled,9.235625,1.3629458894870123,6.564251056605457,11.906998943394544
134,DGP 2: Investor communication,1,Violated,5.814374999999984,1.7224348051028557,2.438402781998387,9.19034721800158
135,DGP 1: No investor communication,0,Fulfilled,11.861250000000009,1.337343460184873,9.240056818037658,14.48244318196236
135,DGP 2: Investor communication,1,Violated,7.393125000000012,1.730991942381294,4.000380792932676,10.785869207067348
136,DGP 1: No investor communication,0,Fulfilled,8.453124999999993,1.326222136517774,5.853729612425155,11.05252038757483
136,DGP 2: Investor communication,1,Violated,9.800625000000014,1.7106552688577439,6.447740673038837,13.153509326961192
137,DGP 1: No investor communication,0,Fulfilled,8.35562500000001,1.3524730121088755,5.704777896266615,11.006472103733406
137,DGP 2: Investor communication,1,Violated,7.613750000000016,1.7721441277879821,4.140347509535571,11.08715249046446
138,DGP 1: No investor communication,0,Fulfilled,8.444999999999991,1.3394863466611544,5.819606760544129,11.070393239455854
138,DGP 2: Investor communication,1,Violated,5.678750000000013,1.730701025851848,2.286575989330391,9.070924010669636
139,DGP 1: No investor communication,0,Fulfilled,8.959375000000042,1.3736192441410813,6.267081281483523,11.65166871851656
139,DGP 2: Investor communication,1,Violated,5.953125000000012,1.699468531103203,2.622166679037735,9.28408332096229
140,DGP 1: No investor communication,0,Fulfilled,8.759374999999986,1.3721965897431685,6.0698696841033755,11.448880315896597
140,DGP 2: Investor communication,1,Violated,8.669374999999995,1.757301542104183,5.225063977475797,12.113686022524194
141,DGP 1: No investor communication,0,Fulfilled,5.949374999999987,1.3222311805823788,3.357801886058525,8.54094811394145
141,DGP 2: Investor communication,1,Violated,6.454999999999994,1.7236974062675232,3.0765530837156483,9.83344691628434
142,DGP 1: No investor communication,0,Fulfilled,7.980000000000002,1.336927122314591,5.359622840263404,10.6003771597366
142,DGP 2: Investor communication,1,Violated,7.666874999999985,1.77088521949689,4.19593996978608,11.13781003021389
143,DGP 1: No investor communication,0,Fulfilled,8.150625000000005,1.321739865648428,5.560014863329086,10.741235136670923
143,DGP 2: Investor communication,1,Violated,9.153125000000006,1.7901139046932637,5.644501746801209,12.661748253198803
144,DGP 1: No investor communication,0,Fulfilled,11.933125000000008,1.3605645759250575,9.266418431186896,14.59983156881312
144,DGP 2: Investor communication,1,Violated,6.929999999999984,1.7332222258799488,3.532884437275284,10.327115562724684
145,DGP 1: No investor communication,0,Fulfilled,8.376875000000005,1.3127318052545525,5.803920661701083,10.949829338298928
145,DGP 2: Investor communication,1,Violated,8.998749999999998,1.743128911109129,5.5822173342261046,12.41528266577389
146,DGP 1: No investor communication,0,Fulfilled,11.595624999999991,1.3342525094808435,8.980490081417539,14.210759918582443
146,DGP 2: Investor communication,1,Violated,8.678749999999978,1.724995727153027,5.297758374780045,12.05974162521991
147,DGP 1: No investor communication,0,Fulfilled,11.05312500000001,1.3413201374748587,8.424137530549288,13.682112469450733
147,DGP 2: Investor communication,1,Violated,8.223749999999967,1.7462946378402637,4.8010125098330505,11.646487490166884
148,DGP 1: No investor communication,0,Fulfilled,8.396249999999991,1.305649103135301,5.837177757854802,10.955322242145181
148,DGP 2: Investor communication,1,Violated,6.0443749999999685,1.8329454756896704,2.4518018676482147,9.636948132351723
149,DGP 1: No investor communication,0,Fulfilled,6.104375000000014,1.34921520476837,3.459913198654009,8.74883680134602
149,DGP 2: Investor communication,1,Violated,7.267499999999988,1.689665305273162,3.95575600166459,10.579243998335386
150,DGP 1: No investor communication,0,Fulfilled,9.22124999999999,1.3188984505299526,6.636209036961283,11.806290963038698
150,DGP 2: Investor communication,1,Violated,9.673124999999988,1.729511434364767,6.283282588645045,13.062967411354931
151,DGP 1: No investor communication,0,Fulfilled,8.541250000000002,1.3528311256022136,5.8897009938196625,11.19279900618034
151,DGP 2: Investor communication,1,Violated,8.16687499999999,1.7138337130298857,4.807760922461414,11.525989077538567
152,DGP 1: No investor communication,0,Fulfilled,7.521875000000003,1.2787452113252922,5.015534385802431,10.028215614197576
152,DGP 2: Investor communication,1,Violated,7.566250000000004,1.7418549651613269,4.152214268283803,10.980285731716204
153,DGP 1: No investor communication,0,Fulfilled,7.607499999999993,1.3781714820651785,4.906283895152243,10.308716104847743
153,DGP 2: Investor communication,1,Violated,8.36875,1.7403431431688177,4.957677439389117,11.779822560610883
154,DGP 1: No investor communication,0,Fulfilled,10.654999999999985,1.3552431038707935,7.99872351641323,13.31127648358674
154,DGP 2: Investor communication,1,Violated,10.81999999999999,1.676334640904689,7.534384103826799,14.10561589617318
155,DGP 1: No investor communication,0,Fulfilled,7.866249999999995,1.3006375026817136,5.317000494743835,10.415499505256154
155,DGP 2: Investor communication,1,Violated,6.849374999999979,1.7520358705806227,3.4153846936619585,10.283365306337998
156,DGP 1: No investor communication,0,Fulfilled,9.004375,1.3491953062691942,6.359952199712379,11.648797800287621
156,DGP 2: Investor communication,1,Violated,8.804375000000016,1.7093087336387696,5.4541298820680275,12.154620117932005
157,DGP 1: No investor communication,0,Fulfilled,7.0731250000000205,1.3430938685779463,4.440661017587246,9.705588982412795
157,DGP 2: Investor communication,1,Violated,9.362499999999978,1.741010579113922,5.95011926493669,12.774880735063265
158,DGP 1: No investor communication,0,Fulfilled,7.89875000000001,1.3354795563726327,5.28121006950965,10.51628993049037
158,DGP 2: Investor communication,1,Violated,7.328124999999998,1.719112375007747,3.958664744984814,10.697585255015182
159,DGP 1: No investor communication,0,Fulfilled,7.546250000000003,1.335145811428578,4.92936420959999,10.163135790400016
159,DGP 2: Investor communication,1,Violated,5.05500000000001,1.754634492302194,1.6159163950877105,8.49408360491231
160,DGP 1: No investor communication,0,Fulfilled,8.592500000000015,1.33277878711703,5.980253577250636,11.204746422749395
160,DGP 2: Investor communication,1,Violated,7.913749999999991,1.7544973935782333,4.474935108586655,11.352564891413328
161,DGP 1: No investor communication,0,Fulfilled,11.08937500000001,1.3261596136231815,8.490102157298573,13.688647842701446
161,DGP 2: Investor communication,1,Violated,6.8399999999999945,1.7549289960707686,3.400339167701288,10.2796608322987
162,DGP 1: No investor communication,0,Fulfilled,8.274375000000003,1.3375345737008897,5.652807235546259,10.895942764453746
162,DGP 2: Investor communication,1,Violated,8.413125000000004,1.7047612615864676,5.071792927290528,11.754457072709481
163,DGP 1: No investor communication,0,Fulfilled,7.623749999999994,1.3395961298946526,4.998141585406475,10.249358414593512
163,DGP 2: Investor communication,1,Violated,7.623749999999981,1.7338487470282187,4.225406455824672,11.02209354417529
164,DGP 1: No investor communication,0,Fulfilled,7.991875000000002,1.3264468804143394,5.392039114387897,10.591710885612107
164,DGP 2: Investor communication,1,Violated,8.828125,1.7718510221563746,5.3552969965735056,12.300953003426494
165,DGP 1: No investor communication,0,Fulfilled,10.341874999999987,1.3369258844191068,7.721500266538538,12.962249733461437
165,DGP 2: Investor communication,1,Violated,8.469374999999989,1.7803808878201028,4.9798284598725875,11.95892154012739
166,DGP 1: No investor communication,0,Fulfilled,8.72187500000001,1.349018738139956,6.077798273245696,11.365951726754323
166,DGP 2: Investor communication,1,Violated,10.601249999999991,1.667117383453835,7.333699928430475,13.868800071569508
167,DGP 1: No investor communication,0,Fulfilled,10.89750000000002,1.3485180642912156,8.254404593989237,13.540595406010803
167,DGP 2: Investor communication,1,Violated,8.316249999999979,1.7347580668191582,4.916124189034429,11.716375810965529
168,DGP 1: No investor communication,0,Fulfilled,8.370625000000015,1.3186383449677115,5.7860938438633,10.955156156136729
168,DGP 2: Investor communication,1,Violated,7.380624999999997,1.706372741385047,4.0361344268853045,10.725115573114689
169,DGP 1: No investor communication,0,Fulfilled,7.964375000000014,1.3280393256827612,5.361417921661802,10.567332078338225
169,DGP 2: Investor communication,1,Violated,8.858124999999996,1.728175756159816,5.470900517926757,12.245349482073234
170,DGP 1: No investor communication,0,Fulfilled,9.243125000000012,1.2921110508639124,6.710587340306743,11.77566265969328
170,DGP 2: Investor communication,1,Violated,10.306250000000013,1.7263904932177294,6.922524633293263,13.689975366706761
171,DGP 1: No investor communication,0,Fulfilled,8.607499999999998,1.3240491150951244,6.0123637344135545,11.202636265586442
171,DGP 2: Investor communication,1,Violated,8.203124999999993,1.7414138620775552,4.789953830327985,11.616296169672001
172,DGP 1: No investor communication,0,Fulfilled,8.906249999999986,1.3210262974094016,6.317038457077558,11.495461542922413
172,DGP 2: Investor communication,1,Violated,6.458124999999988,1.7412630162654064,3.045249488119792,9.871000511880185
173,DGP 1: No investor communication,0,Fulfilled,8.100625000000004,1.3088906797775237,5.535199267636058,10.666050732363951
173,DGP 2: Investor communication,1,Violated,10.973125000000014,1.698811728079167,7.643454012964846,14.302795987035182
174,DGP 1: No investor communication,0,Fulfilled,9.180000000000001,1.3545625916932782,6.525057320281176,11.834942679718827
174,DGP 2: Investor communication,1,Violated,4.516875000000013,1.7361033184885193,1.1141124957625155,7.91963750423751
175,DGP 1: No investor communication,0,Fulfilled,11.424374999999998,1.355795461160856,8.76701589612472,14.081734103875275
175,DGP 2: Investor communication,1,Violated,3.3093749999999904,1.710654261748298,-0.043507353026673634,6.6622573530266544
176,DGP 1: No investor communication,0,Fulfilled,7.340000000000008,1.3066099111550766,4.779044574136058,9.900955425863959
176,DGP 2: Investor communication,1,Violated,5.689374999999995,1.7371218247523397,2.284616223485409,9.09413377651458
177,DGP 1: No investor communication,0,Fulfilled,11.016250000000005,1.3708065282459228,8.329469204637997,13.703030795362013
177,DGP 2: Investor communication,1,Violated,6.173125000000002,1.7259058982252964,2.7903494394784216,9.555900560521582
178,DGP 1: No investor communication,0,Fulfilled,9.80437500000001,1.3280836786246948,7.201330989895608,12.40741901010441
178,DGP 2: Investor communication,1,Violated,8.738125000000021,1.7276498873086195,5.3519312208751275,12.124318779124916
179,DGP 1: No investor communication,0,Fulfilled,7.847499999999997,1.3699517780287476,5.162394515063651,10.532605484936342
179,DGP 2: Investor communication,1,Violated,10.946874999999977,1.6983089534440483,7.618189451249643,14.275560548750311
180,DGP 1: No investor communication,0,Fulfilled,6.59437499999998,1.3258382324035105,3.9957320644890992,9.193017935510861
180,DGP 2: Investor communication,1,Violated,8.346250000000024,1.7224074528192443,4.970331392474305,11.722168607525743
181,DGP 1: No investor communication,0,Fulfilled,10.00124999999999,1.3180831318096402,7.417807061653095,12.584692938346885
181,DGP 2: Investor communication,1,Violated,8.5975,1.8191163425854915,5.032031968532436,12.162968031467564
182,DGP 1: No investor communication,0,Fulfilled,9.396875000000003,1.3319173316643063,6.786317029937964,12.007432970062043
182,DGP 2: Investor communication,1,Violated,10.490625000000017,1.667490009540172,7.2223445813012805,13.758905418698754
183,DGP 1: No investor communication,0,Fulfilled,9.210624999999988,1.3445818640235145,6.5752445465139,11.846005453486075
183,DGP 2: Investor communication,1,Violated,10.171249999999983,1.700055616748329,6.839140991173258,13.503359008826708
184,DGP 1: No investor communication,0,Fulfilled,10.301875000000004,1.3132767571089565,7.72785255606645,12.875897443933559
184,DGP 2: Investor communication,1,Violated,8.743125000000012,1.7697690450189043,5.274377671762959,12.211872328237064
185,DGP 1: No investor communication,0,Fulfilled,10.11000000000001,1.4044255604712204,7.357325901476418,12.862674098523602
185,DGP 2: Investor communication,1,Violated,6.031874999999988,1.7210619943432437,2.65859349108723,9.405156508912746
186,DGP 1: No investor communication,0,Fulfilled,8.216249999999999,1.3524344863901812,5.565478406675243,10.867021593324754
186,DGP 2: Investor communication,1,Violated,8.018750000000018,1.7050362670951145,4.676878916493594,11.360621083506443
187,DGP 1: No investor communication,0,Fulfilled,8.462500000000006,1.3591774687348666,5.7985121612796675,11.126487838720344
187,DGP 2: Investor communication,1,Violated,6.988125000000004,1.747868799946433,3.562302152104995,10.413947847895013
188,DGP 1: No investor communication,0,Fulfilled,9.071874999999995,1.320691012660722,6.483320615184979,11.66042938481501
188,DGP 2: Investor communication,1,Violated,7.4012499999999815,1.6974202658730373,4.0743062788888285,10.728193721111134
