timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
5,1,a2,fair,0,0,4,16.25,-8.75,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,210
6,0,a1,max,0,0,4,5.0,-18.75,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,210
6,1,a2,fair,0,0,4,22.5,-12.5,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,67.5,210
7,0,a1,max,0,0,4,5.0,-12.5,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,210
7,1,a2,fair,0,0,4,28.75,-6.25,8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,71.25,210
8,0,a1,max,0,0,4,5.0,-6.25,-15.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,45.0,210
8,1,a2,fair,0,0,4,28.75,-6.25,8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,71.25,210
9,0,a1,max,0,0,4,0.0,-11.25,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,210
9,1,a2,fair,0,0,4,35.0,-5.0,15.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,210
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,211
0,1,a2,fair,0,0,4,0.0,-30.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,211
1,0,a1,max,0,0,4,0.0,-40.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,211
1,1,a2,fair,0,0,4,-5.0,-45.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,211
2,0,a1,max,0,0,4,-5.0,-50.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,211
2,1,a2,fair,0,0,4,-15.0,-60.0,-35.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,211
3,0,a1,max,0,0,4,-25.0,-80.0,-45.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,135.0,211
3,1,a2,fair,0,0,4,-17.5,-82.5,-37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,127.5,211
4,0,a1,max,0,0,4,-25.0,-82.5,-45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,135.0,211
4,1,a2,fair,0,0,4,-5.0,-70.0,-25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,135.0,211
5,0,a1,max,0,0,4,-25.0,-70.0,-45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,135.0,211
5,1,a2,fair,0,0,4,7.5,-57.5,-12.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,142.5,211
6,0,a1,max,0,0,4,-25.0,-57.5,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,211
6,1,a2,fair,0,0,4,20.0,-45.0,0.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,150.0,211
7,0,a1,max,0,0,4,-25.0,-45.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,211
7,1,a2,fair,0,0,4,32.5,-32.5,12.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,157.5,211
8,0,a1,max,0,0,4,-30.0,-37.5,-50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,150.0,211
8,1,a2,fair,0,0,4,38.75,-31.25,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,161.25,211
9,0,a1,max,0,0,4,-30.0,-31.25,-50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,150.0,211
9,1,a2,fair,0,0,4,51.25,-18.75,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,168.75,211
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,212
0,1,a2,fair,0,0,4,15.0,1.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,212
1,0,a1,max,0,0,4,11.25,-13.75,-8.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,48.75,212
1,1,a2,fair,0,0,4,12.5,-16.25,-7.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,37.5,212
2,0,a1,max,0,0,4,17.5,-10.0,-2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,52.5,212
2,1,a2,fair,0,0,4,10.0,-12.5,-10.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,60.0,212
3,0,a1,max,0,0,4,2.5,-27.5,-17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,97.5,212
3,1,a2,fair,0,0,4,7.5,-30.0,-12.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,82.5,212
4,0,a1,max,0,0,4,2.5,-30.0,-17.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,97.5,212
4,1,a2,fair,0,0,4,6.25,-31.25,-13.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,93.75,212
5,0,a1,max,0,0,4,-17.5,-51.25,-37.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,157.5,212
5,1,a2,fair,0,0,4,18.75,-38.75,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,101.25,212
6,0,a1,max,0,0,4,-17.5,-38.75,-37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,157.5,212
6,1,a2,fair,0,0,4,25.0,-32.5,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,105.0,212
7,0,a1,max,0,0,4,-17.5,-32.5,-37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,157.5,212
7,1,a2,fair,0,0,4,25.0,-32.5,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,212
8,0,a1,max,0,0,4,-17.5,-32.5,-37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,157.5,212
8,1,a2,fair,0,0,4,31.25,-26.25,11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,108.75,212
9,0,a1,max,0,0,4,-17.5,-26.25,-37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,212
9,1,a2,fair,0,0,4,31.25,-26.25,11.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,108.75,212
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,213
0,1,a2,fair,0,0,4,0.0,-40.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,213
1,0,a1,max,0,0,4,6.25,-33.75,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,213
1,1,a2,fair,0,0,4,-10.0,-43.75,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,213
2,0,a1,max,0,0,4,-3.75,-53.75,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,93.75,213
2,1,a2,fair,0,0,4,-20.0,-63.75,-40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,213
3,0,a1,max,0,0,4,-3.75,-63.75,-23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,213
3,1,a2,fair,0,0,4,-21.25,-65.0,-41.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,131.25,213
4,0,a1,max,0,0,4,-3.75,-65.0,-23.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,93.75,213
4,1,a2,fair,0,0,4,-22.5,-66.25,-42.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,142.5,213
5,0,a1,max,0,0,4,-13.75,-76.25,-33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,123.75,213
5,1,a2,fair,0,0,4,-16.25,-70.0,-36.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,146.25,213
6,0,a1,max,0,0,4,-13.75,-70.0,-33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.75,213
6,1,a2,fair,0,0,4,-10.0,-63.75,-30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,150.0,213
7,0,a1,max,0,0,4,-13.75,-63.75,-33.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,123.75,213
7,1,a2,fair,0,0,4,-3.75,-57.5,-23.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,153.75,213
8,0,a1,max,0,0,4,-13.75,-57.5,-33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.75,213
8,1,a2,fair,0,0,4,2.5,-51.25,-17.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,157.5,213
9,0,a1,max,0,0,4,-13.75,-51.25,-33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.75,213
9,1,a2,fair,0,0,4,8.75,-45.0,-11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,161.25,213
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,214
0,1,a2,fair,0,0,4,15.0,13.75,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,214
1,0,a1,max,0,0,4,23.75,-1.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,214
1,1,a2,fair,0,0,4,12.5,-3.75,-7.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,37.5,214
2,0,a1,max,0,0,4,8.75,-18.75,-11.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,101.25,214
2,1,a2,fair,0,0,4,11.25,-20.0,-8.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,48.75,214
3,0,a1,max,0,0,4,-1.25,-30.0,-21.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,131.25,214
3,1,a2,fair,0,0,4,7.5,-33.75,-12.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,82.5,214
4,0,a1,max,0,0,4,-11.25,-43.75,-31.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,161.25,214
4,1,a2,fair,0,0,4,7.5,-43.75,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,214
5,0,a1,max,0,0,4,-26.25,-58.75,-46.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,206.25,214
5,1,a2,fair,0,0,4,7.5,-58.75,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,214
6,0,a1,max,0,0,4,-31.25,-63.75,-51.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,221.25,214
6,1,a2,fair,0,0,4,7.5,-63.75,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,214
7,0,a1,max,0,0,4,-36.25,-68.75,-56.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,236.25,214
7,1,a2,fair,0,0,4,7.5,-68.75,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,214
8,0,a1,max,0,0,4,-56.25,-88.75,-76.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,296.25,214
8,1,a2,fair,0,0,4,7.5,-88.75,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,214
9,0,a1,max,0,0,4,-61.25,-93.75,-81.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,311.25,214
9,1,a2,fair,0,0,4,7.5,-93.75,-12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,82.5,214
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,215
0,1,a2,fair,0,0,4,16.25,-3.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,215
1,0,a1,max,0,0,4,20.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,215
1,1,a2,fair,0,0,4,12.5,-7.5,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,215
2,0,a1,max,0,0,4,20.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,215
2,1,a2,fair,0,0,4,31.25,11.25,11.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,78.75,215
3,0,a1,max,0,0,4,20.0,11.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,215
3,1,a2,fair,0,0,4,43.75,23.75,23.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,86.25,215
4,0,a1,max,0,0,4,20.0,23.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,215
4,1,a2,fair,0,0,4,62.5,42.5,42.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,97.5,215
5,0,a1,max,0,0,4,20.0,42.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,215
5,1,a2,fair,0,0,4,81.25,61.25,61.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,108.75,215
6,0,a1,max,0,0,4,20.0,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215
6,1,a2,fair,0,0,4,87.5,67.5,67.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,112.5,215
7,0,a1,max,0,0,4,20.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215
7,1,a2,fair,0,0,4,100.0,80.0,80.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,120.0,215
8,0,a1,max,0,0,4,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215
8,1,a2,fair,0,0,4,112.5,92.5,92.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,127.5,215
9,0,a1,max,0,0,4,20.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215
9,1,a2,fair,0,0,4,112.5,92.5,92.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,127.5,215
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,216
0,1,a2,fair,0,0,4,16.25,2.5,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,216
1,0,a1,max,0,0,4,11.25,-12.5,-8.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,48.75,216
1,1,a2,fair,0,0,4,11.25,-17.5,-8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,48.75,216
2,0,a1,max,0,0,4,17.5,-11.25,-2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,52.5,216
2,1,a2,fair,0,0,4,11.25,-11.25,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,216
3,0,a1,max,0,0,4,7.5,-21.25,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,82.5,216
3,1,a2,fair,0,0,4,11.25,-21.25,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,216
4,0,a1,max,0,0,4,2.5,-26.25,-17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,97.5,216
4,1,a2,fair,0,0,4,11.25,-26.25,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,216
5,0,a1,max,0,0,4,-17.5,-46.25,-37.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,157.5,216
5,1,a2,fair,0,0,4,11.25,-46.25,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,216
6,0,a1,max,0,0,4,-17.5,-46.25,-37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,157.5,216
6,1,a2,fair,0,0,4,11.25,-46.25,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,216
7,0,a1,max,0,0,4,-17.5,-46.25,-37.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,157.5,216
7,1,a2,fair,0,0,4,30.0,-27.5,10.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,60.0,216
8,0,a1,max,0,0,4,-17.5,-27.5,-37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,216
8,1,a2,fair,0,0,4,36.25,-21.25,16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,216
9,0,a1,max,0,0,4,-22.5,-26.25,-42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,172.5,216
9,1,a2,fair,0,0,4,42.5,-20.0,22.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,67.5,216
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,217
0,1,a2,fair,0,0,4,0.0,-40.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,217
1,0,a1,max,0,0,4,-15.0,-55.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,217
1,1,a2,fair,0,0,4,-5.0,-60.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,217
2,0,a1,max,0,0,4,-30.0,-75.0,-50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,150.0,217
2,1,a2,fair,0,0,4,-8.75,-78.75,-28.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,108.75,217
3,0,a1,max,0,0,4,-50.0,-98.75,-70.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,210.0,217
3,1,a2,fair,0,0,4,-2.5,-92.5,-22.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,112.5,217
4,0,a1,max,0,0,4,-70.0,-112.5,-90.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,270.0,217
4,1,a2,fair,0,0,4,-2.5,-112.5,-22.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,112.5,217
5,0,a1,max,0,0,4,-80.0,-122.5,-100.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,300.0,217
5,1,a2,fair,0,0,4,3.75,-116.25,-16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,116.25,217
6,0,a1,max,0,0,4,-90.0,-126.25,-110.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,330.0,217
6,1,a2,fair,0,0,4,16.25,-113.75,-3.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,123.75,217
7,0,a1,max,0,0,4,-105.0,-128.75,-125.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,375.0,217
7,1,a2,fair,0,0,4,22.5,-122.5,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,127.5,217
8,0,a1,max,0,0,4,-115.0,-132.5,-135.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,405.0,217
8,1,a2,fair,0,0,4,35.0,-120.0,15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,135.0,217
9,0,a1,max,0,0,4,-125.0,-130.0,-145.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,435.0,217
9,1,a2,fair,0,0,4,53.75,-111.25,33.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,146.25,217
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,218
0,1,a2,fair,0,0,4,16.25,2.5,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,218
1,0,a1,max,0,0,4,26.25,2.5,6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3.75,218
1,1,a2,fair,0,0,4,-3.75,-17.5,-23.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,93.75,218
2,0,a1,max,0,0,4,28.75,-15.0,8.75,5.0,5.0,15.0,7.5,0.5,2.5,7.5,11.25,218
2,1,a2,fair,0,0,4,15.0,3.75,-5.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,105.0,218
3,0,a1,max,0,0,4,28.75,3.75,8.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.25,218
3,1,a2,fair,0,0,4,27.5,16.25,7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,112.5,218
4,0,a1,max,0,0,4,28.75,16.25,8.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.25,218
4,1,a2,fair,0,0,4,40.0,28.75,20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,120.0,218
5,0,a1,max,0,0,4,28.75,28.75,8.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,11.25,218
5,1,a2,fair,0,0,4,52.5,41.25,32.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,127.5,218
6,0,a1,max,0,0,4,28.75,41.25,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,218
6,1,a2,fair,0,0,4,65.0,53.75,45.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,135.0,218
7,0,a1,max,0,0,4,23.75,48.75,3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,26.25,218
7,1,a2,fair,0,0,4,83.75,67.5,63.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,146.25,218
8,0,a1,max,0,0,4,13.75,57.5,-6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,56.25,218
8,1,a2,fair,0,0,4,83.75,57.5,63.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,146.25,218
9,0,a1,max,0,0,4,13.75,57.5,-6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,56.25,218
9,1,a2,fair,0,0,4,83.75,57.5,63.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,146.25,218
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,219
0,1,a2,fair,0,0,4,16.25,-3.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,219
1,0,a1,max,0,0,4,20.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,219
1,1,a2,fair,0,0,4,12.5,-7.5,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,219
2,0,a1,max,0,0,4,20.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,219
2,1,a2,fair,0,0,4,25.0,5.0,5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,75.0,219
3,0,a1,max,0,0,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,219
3,1,a2,fair,0,0,4,37.5,17.5,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,219
4,0,a1,max,0,0,4,20.0,17.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,219
4,1,a2,fair,0,0,4,56.25,36.25,36.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,219
5,0,a1,max,0,0,4,20.0,36.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,219
5,1,a2,fair,0,0,4,62.5,42.5,42.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,97.5,219
6,0,a1,max,0,0,4,20.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219
6,1,a2,fair,0,0,4,81.25,61.25,61.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,108.75,219
7,0,a1,max,0,0,4,15.0,56.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,219
7,1,a2,fair,0,0,4,106.25,81.25,86.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,123.75,219
8,0,a1,max,0,0,4,15.0,81.25,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,219
8,1,a2,fair,0,0,4,131.25,106.25,111.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,138.75,219
9,0,a1,max,0,0,4,15.0,106.25,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,219
9,1,a2,fair,0,0,4,156.25,131.25,136.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,153.75,219
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,220
0,1,a2,fair,0,0,4,20.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220
1,0,a1,max,0,0,4,23.75,3.75,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,220
1,1,a2,fair,0,0,4,10.0,-6.25,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,220
2,0,a1,max,0,0,4,13.75,-16.25,-6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,86.25,220
2,1,a2,fair,0,0,4,8.75,-17.5,-11.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,41.25,220
3,0,a1,max,0,0,4,-6.25,-37.5,-26.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,146.25,220
3,1,a2,fair,0,0,4,8.75,-37.5,-11.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,41.25,220
4,0,a1,max,0,0,4,-21.25,-52.5,-41.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,191.25,220
4,1,a2,fair,0,0,4,6.25,-55.0,-13.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,63.75,220
5,0,a1,max,0,0,4,-21.25,-55.0,-41.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,191.25,220
5,1,a2,fair,0,0,4,6.25,-55.0,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,220
6,0,a1,max,0,0,4,-41.25,-75.0,-61.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,251.25,220
6,1,a2,fair,0,0,4,6.25,-75.0,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,220
7,0,a1,max,0,0,4,-61.25,-95.0,-81.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,311.25,220
7,1,a2,fair,0,0,4,6.25,-95.0,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,220
8,0,a1,max,0,0,4,-61.25,-95.0,-81.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,311.25,220
8,1,a2,fair,0,0,4,6.25,-95.0,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,220
9,0,a1,max,0,0,4,-61.25,-95.0,-81.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,311.25,220
9,1,a2,fair,0,0,4,6.25,-95.0,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,220
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,221
0,1,a2,fair,0,0,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,221
1,0,a1,max,0,0,4,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,221
1,1,a2,fair,0,0,4,13.75,-6.25,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,221
2,0,a1,max,0,0,4,20.0,-6.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,221
2,1,a2,fair,0,0,4,10.0,-10.0,-10.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,60.0,221
3,0,a1,max,0,0,4,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,221
3,1,a2,fair,0,0,4,22.5,2.5,2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,67.5,221
4,0,a1,max,0,0,4,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,221
